"treatment","site","radius","uplanddeciduous","uplandshrubs","water","nonforest","lowlanddeciduous","uplandmixedwood","lowlandmixedwood","uplandspruce","lowlandspruce","pine","tamarack","openwetland","cutblocks","pipeline","transmissionline","wellsite","blockfeatures","road","trail","seismic_3d","seismicline"
"Pre",26,1750,8.516371108,0.444973259,0.037550164,13.24197544,0,2.309543136,8.91188215,1.228479498,39.0464042,15.09027959,9.19565911,1.976833014,8.905564013,2.747847541,2.018557686,1.419641524,7.656150118,1.070306266,0.445804474,0,0.792055647
"Pre",27,1750,32.77111332,0.086838918,4.66307076,5.348990829,0.79342939,9.160492726,1.224697435,2.722326645,20.69886123,7.679203322,0.821215178,14.02971031,0.666642857,1.315029075,1.319846928,1.704825223,0.918668928,0.376710118,0.418296945,0.374557242,0.455164943
"Pre",28,1750,21.59112674,0,2.008322854,5.286838176,8.29e-05,2.629741855,14.60991399,2.483520097,18.95175603,10.39559538,6.696578669,15.34647505,0.84737966,1.012250017,0,2.91905232,2.062110003,0.818539119,0.821994129,3.885189425,0.599893644
"Pre",29,1750,15.54746449,0,1.636725005,0.593235298,0,3.66749473,18.86455453,0,16.44547644,17.73178456,14.51228305,11.00092801,0,2.316697529,0,2.507682224,0,0.378996249,0.623796297,4.8913767,0.427631051
"Pre",30,1750,34.75329507,0.06223463,4.08596257,15.25737306,0,3.63145591,1.088459241,9.642495427,20.43398755,2.828789044,0,8.215892874,16.36622813,1.371482303,0,1.022504673,0,0.605004018,0.570079306,0.692596471,0.269402727
"Pre",31,1750,34.11455552,0.255894874,2.458237941,12.92898021,0.070738936,0.48883102,1.769535004,6.358670761,15.90573358,4.839519122,6.667062406,14.14218498,12.05996665,1.737237552,0,1.336994243,0,0.667194165,0.021384184,1.273869245,0.182713164
"Pre",32,1750,6.978437499,0,0,11.04033278,0,1.550128152,0.044356112,6.073712965,45.84443003,23.53570141,1.499440817,3.433407206,20.60075133,0.945447334,0,0.409822834,0,0.403109446,0.452460707,0.058527672,0.398899169
"Pre",33,1750,1.087415166,0,0,2.649582348,0,7.637503048,0.710018597,13.82764981,50.29364469,6.895611839,10.61548859,6.283033134,0.49210509,1.430224298,0,1.232120799,0,0.362660933,0.04813759,2.171796239,0.537331273
"Pre",34,1750,10.12697525,0.261172913,2.430076239,5.129037459,0,0.303180805,2.859689709,2.183366949,25.16134935,20.09914369,19.98729267,11.45866638,0,2.166142065,1.240456223,3.395099588,2.945324667,0.39450608,0.032326727,1.138146187,0.288205921
"Pre",35,1750,3.183863955,0,5.930221518,1.358720155,0,2.769474745,0.140573965,0,22.64058641,17.54329696,45.97098435,0.462218428,0,0,0,0.926750074,0,0.379231713,0,1.848672562,0.444959298
"Pre",36,1750,34.81764265,0,0,2.115343805,1.167567565,0.856580131,0,0.428921231,49.73037682,10.62788585,0,0.255635773,0,1.526290911,0,0.617651385,0,0.377981247,0.098892183,1.563024206,0.337925764
"Pre",37,1750,36.9098849,0.134650313,0.872493888,2.274132959,0,3.93783755,0,11.95768533,26.95090978,13.3668488,0.149944476,3.445562746,15.10184184,0,0,0.477183343,0,0.650078373,0.025869044,0.488894008,0.648457155
"Pre",38,1750,17.19123096,10.58713036,0.056343843,15.88808976,0.54238219,1.37755846,0,7.222345205,36.28663725,0.49635089,0,10.35187226,29.31813059,0.955253481,0,0.649166066,0.021974727,0.669093655,0.10987308,0,0.584236012
"Pre",39,1750,31.2694355,5.759807384,4.459875163,6.922648633,3.059626804,7.830786861,1.638986421,4.29837515,5.982377195,6.798486349,3.942815377,18.03673143,11.69983745,0.836373522,0,0.734884267,0.04801992,0.913436089,0.532961573,0,0.204020279
"Pre",40,1750,18.36431101,2.001852732,3.804219468,3.925357233,3.350917984,5.707993757,1.764963088,5.547167534,8.698176993,26.23785463,4.608091707,15.98903956,2.391337413,0.143157601,0,0.456628857,0.096038283,0.739627463,0.082939282,0,0.36403263
"Pre",41,1750,23.04615933,3.999514073,0,3.52121857,0.657954717,7.005306293,1.664138204,10.00605426,40.4058465,1.669020043,1.096614995,6.92812071,10.86049834,1.898453121,0,0.612600046,0.04801992,0.681691041,0.07655489,0,0.490981635
"Pre",42,1750,43.91039831,1.400365347,0,5.762609654,0.392152191,4.444635559,0.546362502,1.323989326,31.17247819,1.215696276,4.907395031,4.923865947,8.818428825,3.425259812,0,0.717927687,0,0.358933492,0.824333077,0,0.555361038
"Pre",43,1750,38.45895158,0,2.88334946,3.718383308,0.471557218,2.005804677,0.226450473,0.750763866,31.41376203,5.183768296,8.623383852,6.263776266,15.87647872,1.655644192,0,0.331144317,0,0.362701224,0.661620728,0,0.758826832
"Pre",44,1750,35.3202342,0,1.914733694,4.058568729,0.883685276,0.422529122,0.333783609,2.314703846,43.25806324,3.0447181,3.478451391,4.970481709,13.76039536,1.3524353,0,0.575107865,0,0.521171636,0.458218995,0,0.60054432
"Pre",45,1750,50.19387691,0,0.122395753,5.537183562,0.401841052,2.842367184,0,3.989327682,30.88043463,0.203358935,2.923285904,2.905879152,30.6214382,1.240889609,0,0.510101563,0,0.362391894,0.145789147,0,0.531684069
"Pre",46,1750,20.4716017,0,0,5.613487873,0.16553476,4.444477511,3.10088297,6.736320851,39.97506635,11.28731103,2.486568527,5.718702087,14.05840792,0,0,0.207656675,0,0.362269437,0.22156521,0,0.532353955
"Pre",47,1750,28.87543011,0,0,4.200487074,0.053753066,4.700999425,0.168685844,3.086077213,16.25397447,31.14256919,0.327265218,11.19071006,12.80353029,0,0,0.203764482,0,0.371707668,0,0,0.553272894
"Pre",48,1750,23.11993722,3.667947282,0,7.062929728,0.215451293,7.206349419,1.91273243,0.876401311,27.7743593,18.60405542,0.724188844,8.835592385,7.968574932,0.940352056,0,0.721877284,0,0.361091602,0.379837274,0,1.087343388
"Pre",49,1750,28.50958326,0,10.60668451,9.265455101,0,3.350101999,1.033439821,1.312817949,27.60670173,6.993657151,5.635377211,5.686133789,10.75424535,1.101011742,0,0.64181547,0,0.36326308,0.40625533,0,1.133062133
"Pre",50,1750,26.45613864,0,3.493150604,2.814714653,0.415358174,1.891506073,6.269305537,1.229699422,45.23042957,0.20046735,6.933096266,5.066083872,6.622842117,0.83407458,0,0.502671147,0,0.363318206,0.039399546,0,1.127375331
"Pre",51,1750,58.34619344,0.163191947,0.723240372,0.066054743,0.22745429,3.45613085,0,3.502338813,23.57632576,0.103789126,0.173815451,9.661412178,23.09480719,0,0,0.103813009,0,0.361465139,0.075872933,0,0.831088501
"Pre",52,1750,25.40243408,0,0.037448444,0,0,2.349385536,1.995925462,0.199737012,53.7018121,1.02228487,10.04920864,5.241714518,14.29345692,0,0,0.026462661,0,0.368185271,0,0,0.614473866
"Pre",53,1750,18.3673387,0,0.046549566,0,0.259476761,1.327925185,0.975730025,3.955648381,44.06571298,14.52449905,13.08063613,3.396426758,8.02863649,0,0,0,0,0,0.440757399,0,0.321857708
"Pre",54,1750,11.32579459,0,0.237258503,1.010802435,0.086107988,0.454160765,2.596550652,0.546174056,61.55131216,5.890962897,14.44388307,1.85694468,5.759278681,0,0,0,0.143998658,0.038291058,0.483447478,0,0.377522131
"Pre",55,1750,21.95239532,0,0,0,0.544852824,3.694780737,1.382985215,3.64853185,45.22079456,6.827437535,14.43617631,2.29199526,7.725423427,0,0,0,0,0,0.440056232,0,0.508414166
"Pre",56,1750,51.7994629,0,0.660920002,0,0.076833546,3.67854599,0,7.249630703,22.36749041,4.795839884,7.96461701,1.406608477,13.97855467,0,0,0,0,0,0.446480499,0,0.402925628
"Pre",57,1750,48.05982248,0,1.388305877,0,0.092219298,4.379841171,0.813511091,5.587011543,18.17144078,7.569856487,12.81671397,1.121228016,12.15604464,0,0,0,0,0,0.490494732,0,0.435677896
"Pre",58,1750,30.17211826,0,9.411837246,2.383108974,0,3.972801474,0.035363517,2.862353631,35.96817427,12.03342433,3.061955748,0.098813996,0,0.146929738,1.043089066,0.802531249,0.096050067,0.501523708,0.006153424,0.136596756,0.456651019
"Pre",59,1750,27.5556607,0,0.365042348,2.526988144,0,1.49036344,0.869225391,4.280303853,31.87740594,18.63407449,9.221083457,3.179800339,0,3.927138059,0,2.150255575,3.507460193,0.555758626,0.534022281,6.073641651,0.273769728
"Pre",60,1750,24.50876637,0,13.19420708,7.896868699,0.267156336,2.180010041,0,1.363726937,28.11601231,15.43049117,2.705589108,4.337122244,0,1.349705845,0,0.556747172,3.735276248,0.671288247,0.406349625,3.512683464,0.411710375
"Pre",61,1750,28.48764605,20.76885095,0,14.55505971,0.682650442,3.540495516,0.796562151,13.37262813,14.7079409,0.500372022,0,2.587744218,44.08492887,0.568722931,0,0.924754106,0.06999489,0.764714826,0.15746287,0,0.585530455
"Pre",62,1750,2.57271613,0,0,5.404193086,0,2.850490133,0.926790394,12.89770704,48.42138435,15.4698727,4.820591668,6.636204051,11.28853639,1.618935568,0,0.505292349,0,0.361822519,0.289526402,0.396973894,0.524218446
"Pre",63,1750,13.82476862,0.298096066,3.479202111,4.28193393,0.42180683,5.361484631,6.660070848,2.479607038,34.04780307,19.8277659,5.619117505,3.698297715,0,2.359594909,0,2.233308602,0.235576916,0.366914457,0.277970904,1.658490659,0.7863343
"Pre",1,2000,3.92537115,0,0.213210503,4.705316709,0,2.304822319,1.114436481,1.343927185,43.97213979,28.39810818,7.497056884,4.860130054,0,1.772599209,0,0.236655567,0,0.323395457,0.029546519,6.851375712,0.308269776
"Pre",2,2000,2.785697198,0,2.679079488,4.673474269,0.218412928,5.569425455,2.499266737,1.264117647,45.50275623,20.60418007,10.65855792,3.544991688,0,1.581795119,0,0.239334829,0,0.307428065,0.024492366,6.987471043,0.213779649
"Pre",3,2000,11.30952623,0,15.56024644,2.967233668,0.136988151,6.545129737,3.419793115,0.805992638,28.19409734,21.87746738,7.235038702,1.948447009,1.830254547,2.28626268,0,2.373577074,0,0.099854737,0.295119169,1.659433581,0.786905547
"Pre",4,2000,2.170158617,0.607552902,11.20480747,3.563899261,0,5.434900269,1.810839877,0.322676763,41.25140303,22.49579747,6.255541545,4.882387607,0.956723858,1.839701901,0,0.756506521,0.2444341,0.357849474,0.194193464,0.420143539,0.56265704
"Pre",5,2000,37.94736542,0,3.528919764,0.050524391,0.179949692,5.435786072,7.873750576,0.787187035,18.65706332,8.657813076,8.502209275,8.379394719,0,0.955037421,0,0.241371627,0,0.269627441,0.142572008,2.17952615,0.340809149
"Pre",6,2000,6.309472684,0.098430086,0,0.839816232,0,2.389144537,6.326528405,0,18.30878317,48.90123166,10.56381254,6.262734066,0,1.755429626,0,0.549915805,0,0.362827809,0.308765745,4.954184169,0.245127875
"Pre",7,2000,4.595376412,0,0.465428091,1.672305438,0,2.668530394,2.420900417,0.113324781,11.66085693,70.85967902,0.960888967,4.582663834,0,1.240152318,0,0.613350364,0.113578572,0.345883213,0.286297369,6.980803506,0.211125595
"Pre",8,2000,21.57785076,0,6.878048022,5.547556845,0,2.364165866,0,0.627346034,27.47691065,28.50418314,2.613155766,4.410736522,0,2.113438116,0,0.798848047,1.071899438,0.42300478,0.596374935,4.964160691,0.42806418
"Pre",9,2000,2.470005745,0,0.188557913,5.885911114,0,0.883530949,0,1.662572941,37.6093188,35.32308034,7.493608957,8.483369021,0,3.305403338,0,0.334817172,2.275719105,0.482917143,0.094753302,1.885405557,0.31849044
"Pre",10,2000,11.22269529,0,0.925142212,5.979625149,0,3.836103172,0.25150834,3.049034914,31.48484304,28.15602585,7.667786265,7.427194351,0,3.835907782,0,0.452294501,1.036872092,0.494017692,0.074347947,1.911934406,0.476858598
"Pre",12,2000,16.49623198,0,9.109583301,0.493100364,0,1.744734241,0,11.54553122,50.61330028,5.021012916,3.478959585,1.49749875,0,2.098115311,0,0.819074549,0,0.302355748,0.366239202,6.42698644,0.318236422
"Pre",13,2000,25.63208431,0,3.57509075,3.346315781,0,2.192713081,0,2.960392012,40.51443416,11.89368627,5.134942427,4.750301185,0,2.070490128,0,2.155961698,0.036761459,0.639406138,0.293008101,3.037131017,0.291713464
"Pre",14,2000,14.81300927,0,6.174117542,1.451302399,0,1.992658759,0,0.325541811,61.67734833,8.717637666,4.848344573,0,0,1.646903992,0,1.540440049,0.020517635,0.347739916,0.073915025,3.881959699,0.334090789
"Pre",15,2000,19.77257021,0,2.42857799,2.205838582,0,2.988461833,0,1.195564033,39.66308725,24.547657,6.214377755,0.983824477,0,2.026708404,0,0.97837563,0.733114733,0.494399515,0.260492327,3.650048967,0.42630214
"Pre",16,2000,13.46174661,0,0.781429074,2.089322285,0,1.282930371,0.020787389,4.051790965,34.83803848,23.49856702,15.00026209,4.97507776,0,1.10028201,0,5.370104908,3.866178038,0.512553095,0.499817493,4.50235263,0.262740009
"Pre",17,2000,24.49576772,0,0.724778732,2.709322658,0,2.8801024,0.365521888,2.28882495,34.69476851,17.28096328,8.640694826,5.919209602,0,1.548313894,0.885374954,5.690089307,1.857993144,0.795476098,0.442814289,4.244549469,0.217722415
"Pre",18,2000,31.37221712,0.043330687,0.126024751,3.034280122,0,3.84141788,0.927792549,1.447027358,33.16017447,15.53951639,4.41799412,6.090180754,0,1.35133721,1.090024141,3.939097439,1.827457591,0.752693401,0.367664446,1.285606007,0.313159859
"Pre",19,2000,12.30094719,0,0.163606024,0.116868902,0,4.201714938,1.26764401,0.648994968,32.47156937,18.21322413,23.07460598,7.540780848,0,0,0,3.953058925,1.457836472,0,0.409270319,3.791952938,0.286736212
"Pre",20,2000,12.82015339,0,0.504857917,3.811338892,0.04213097,6.25863476,0.810583856,11.05123847,39.34054574,19.87900223,2.444317871,3.037151507,0,0,0,0.825272574,0.837487176,0.330533947,0.407271781,2.367757343,0.392930698
"Pre",21,2000,25.38803132,0,0.323194661,6.486961496,0.340110012,5.323590312,4.121475926,2.168570492,20.3492157,26.21488021,2.341708635,6.94221244,11.84006099,0,1.231422593,0.405315004,0.000797243,1.097336538,0.436713278,0.002349815,0.801498536
"Pre",22,2000,4.469968727,0,0.505684762,4.115324517,0.119740353,7.074825711,1.049276247,1.26341748,31.50646218,39.1172653,7.448602782,3.329391181,0.007413789,3.923532632,0.422344463,0.788803783,0.110323439,0.567032774,0.018158425,0.000244238,0.765153541
"Pre",23,2000,7.714787052,0,0.174523777,3.962752574,0.348952067,9.143475024,2.991489865,0.187684099,30.28442684,38.02713212,2.785836622,4.378900011,1.934516779,1.786857406,0,0.705970244,0.107734539,0.756373752,0,0,0.531822152
"Pre",24,2000,5.329494256,0.089676977,0,5.414631458,0.270568202,9.751414111,1.809902477,0.027465424,41.01082928,28.96927895,3.700095573,3.626598066,0.10048195,0.918034102,0,0.593208298,0.036773808,0.920742086,0.021306413,0,0.427796835
"Pre",25,2000,12.16324996,0,0,3.311594924,0.418681125,7.89191197,5.632604669,1.271725293,46.80722051,11.92218964,9.778192623,0.802584985,0,1.921763287,0,2.124329127,0.361375279,0.317355216,0.006207502,5.315131769,0.428168774
"Pre",26,2000,9.221470311,0.340682651,0.041827128,11.93184659,0,2.07021681,7.746407798,1.404599402,38.92445945,16.36393465,9.911240724,2.043269707,8.570955498,2.459809383,1.808141543,1.393859445,6.698982628,1.055184218,0.500363149,0,0.759298766
"Pre",27,2000,31.24810938,0.066486046,4.039783073,5.109326907,0.87609419,8.929056727,1.614863309,3.047284102,21.71590039,7.6913133,2.018390853,13.64334928,1.962814105,1.207898969,1.189612294,1.613545876,1.495720116,0.378706142,0.447342413,0.548941103,0.479157548
"Pre",28,2000,21.03088275,0,1.966240812,4.619815419,0.13493888,2.527271018,14.28346824,1.981484142,20.64477804,10.1465697,8.724204065,13.94030217,1.462407307,1.334272815,0,2.376151527,1.774328369,0.758342398,0.787502255,3.643940309,0.599901724
"Pre",29,2000,15.1600752,0,1.628752647,1.368979461,0,4.48622556,16.92607614,0.069331788,20.01172796,17.38219754,12.23294163,10.7336458,0,2.3157482,0,2.60197423,0,0.352790563,0.670518919,4.350929419,0.381672489
"Pre",30,2000,34.87753506,0.047648389,3.705313852,15.25333324,0,3.452646368,0.833351606,8.455718702,23.19856235,2.40741437,0,7.768433577,14.5512354,1.389426993,0.451793499,1.027328019,0,0.537005281,0.544772792,0.809071494,0.293949427
"Pre",31,2000,32.80765588,0.85944547,2.490721187,11.5183211,0.143704967,1.421250389,1.593934381,6.389378852,16.97017413,4.942411504,7.608648599,13.25430681,11.42190364,1.598743099,0,1.340505844,0,0.585409261,0.016372266,1.482492475,0.251299981
"Pre",32,2000,5.944641482,0,0,9.25227622,0,1.563302699,1.422622474,4.867387455,47.20491991,22.48199285,3.676355847,3.58645789,17.84375208,0.88144685,0,0.370055184,0,0.351364551,0.372018674,0.05297436,0.391599818
"Pre",33,2000,1.085807835,0,1.104113723,2.612315895,0,6.100072372,0.813857776,12.63341235,50.80020779,9.154376536,9.32380747,6.371985772,1.287588989,1.458080611,0,1.286253743,0,0.317480502,0.036855342,2.247328916,0.524405657
"Pre",34,2000,10.54993646,0.283200491,2.256727109,4.876940307,0.119312414,0.232122804,2.488118033,1.869851978,28.46295134,19.05390132,18.43785748,11.36903373,0,2.058892942,1.101583267,3.602618621,2.813877332,0.34501102,0.032753416,1.128827968,0.360270571
"Pre",35,2000,3.961566281,0,5.492734306,1.360593544,0,2.120379102,0.316850275,0,21.08747947,18.14130342,47.07056035,0.448492056,0,0,0,0.874075785,0,0.349217557,0,1.979798388,0.428952455
"Pre",36,2000,33.72140695,0,0,1.803181726,1.467388083,0.675856243,0,0.328392817,49.33110026,12.17629168,0.186953328,0.309385644,0,1.431376381,0,0.504438572,0,0.329618143,0.075714328,1.618246439,0.363718322
"Pre",37,2000,36.19179946,0.217272628,1.74717158,2.188855054,0.064465811,3.32975997,0,13.53731932,26.9428319,12.69269089,0.11480124,2.97298813,14.66022884,0,0,0.552945925,0.009925536,0.596514121,0.019805987,0.630893207,0.681753457
"Pre",38,2000,20.41075761,13.13330567,0.126870534,12.53061869,0.415261364,1.21783434,0,10.2902945,32.83612724,0.38001865,0,8.6588645,31.70691156,1.047833155,0,0.627654577,0.016824401,0.588928794,0.084121577,0,0.552072208
"Pre",39,2000,31.98447983,6.550259419,3.995561847,6.54010644,2.610708679,6.92593226,1.326897468,4.239972401,8.244313659,6.996993806,3.864891954,16.71983764,14.66030854,0.797695392,0,0.67586311,0.036765252,0.795802619,0.592789307,0,0.249194765
"Pre",40,2000,18.76963852,2.683372706,3.572828005,3.619112685,3.688950632,6.408229091,1.570730415,5.560840491,10.37023335,23.02060401,4.017117352,16.71830006,4.098690633,0.162138309,0,0.396313491,0.07352931,0.670876779,0.063500388,0,0.336217554
"Pre",41,2000,24.97883284,4.931109323,0,3.827874763,0.525420269,7.279266107,1.438208332,9.357378084,36.6049732,2.343276788,2.058633237,6.654982683,11.07497257,2.213441762,0,1.003866378,0.036765252,0.665029926,0.137906589,0,0.492070424
"Pre",42,2000,38.63273232,1.127831461,0,5.066130829,0.489382241,5.280847903,0.950973174,2.180733253,31.12162784,1.415208815,7.717658271,6.016833434,8.266777344,3.191694511,0,0.625177318,0,0.315032569,0.726558584,0,0.53822663
"Pre",43,2000,35.30284437,0,2.245828557,3.644845162,0.361035995,1.627429835,0.429642571,0.600641856,34.87834133,5.580035422,7.870879613,7.458431054,13.08642888,1.565136032,0,0.397881995,0,0.317482869,0.610343028,0,0.82305743
"Pre",44,2000,34.20604832,0,3.153598527,4.081304571,0.67657154,0.648996874,0.255553076,2.856817486,41.83026087,3.061870227,3.719401586,5.509533712,13.37699097,1.798281728,0,0.682452206,0,0.4634246,0.465744155,0,0.601326547
"Pre",45,2000,48.5605801,0,0.093709249,6.568199228,0.576949959,2.296963101,0,3.493202783,31.28749072,0.243794285,3.60354013,3.275524126,30.78917584,1.158475533,0,0.461573193,0,0.337949081,0.205091804,0,0.554887912
"Pre",46,2000,20.29658759,0,0,5.978795585,0.326359083,3.895566832,3.326896348,6.796714518,38.78990151,11.91515316,2.740174524,5.933808813,13.95761001,0,0,0.158987142,0,0.317183794,0.198514205,0,0.600987065
"Pre",47,2000,24.69112716,0,0,4.377451312,0.041154691,5.276238337,0.171620817,2.758460614,16.78910596,32.68638528,0.721776262,12.48663664,12.3387723,0,0,0.2255253,0,0.325860596,0.012062821,0,0.561688732
"Pre",48,2000,24.23035192,3.796964377,0.381014064,7.001545161,0.85784248,6.44686012,1.57765064,1.137849377,26.73886456,16.63903845,3.385302329,7.806675646,9.419212193,0.767680545,0,0.632174187,0,0.316473649,0.304772492,0,1.029445171
"Pre",49,2000,27.95307265,0,9.22851004,7.417680853,0,3.36495668,1.089759143,1.09819611,29.1830013,7.767361395,7.224810836,5.672608431,10.76832989,1.212997496,0,0.874284237,0,0.317816159,0.349076153,0,1.124718504
"Pre",50,2000,26.23668623,0,5.938671194,3.846524971,0.426695232,1.448184337,4.810319305,1.136461047,42.5662834,0.401322752,7.697747095,5.491060066,7.570181938,0.749800519,0,0.384857594,0,0.318377812,0.125368372,0,1.086653374
"Pre",51,2000,57.84998284,0.124943835,0.933357402,0.050573162,0.174144691,3.317221694,0,3.263420381,24.07192276,0.363300987,0.513569755,9.337517966,22.83992796,0,0,0.079481835,0,0.318487729,0.08367465,0,0.81886502
"Pre",52,2000,24.29014233,0,0.503883983,0,0.118106175,2.202796024,2.132635323,1.246583614,53.5415042,1.234152738,8.736903142,5.993249546,12.93723948,0,0,0.079476891,0,0.32211953,0,0,0.619152556
